shots,shots_on_target,goals
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,9.0,9.0
4.0,4.0,4.0
0.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
4.0,4.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
7.0,7.0,7.0
0.0,0.0,0.0
0.0,1.0,1.0
3.0,3.0,3.0
4.0,4.0,4.0
1.0,7.0,5.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,3.0,0.0
0.0,4.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,11.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,12.0,5.0
9.0,84.0,29.0
0.0,0.0,0.0
1.0,9.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,4.0,0.0
0.0,0.0,0.0
1.0,7.0,3.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
2.0,4.0,3.0
1.0,7.0,1.0
0.0,1.0,0.0
1.0,7.0,3.0
0.0,5.0,0.0
1.0,5.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,24.0,10.0
0.0,17.0,8.0
4.0,29.0,9.0
7.0,52.0,21.0
0.0,6.0,3.0
0.0,4.0,1.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
4.0,4.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,5.0,5.0
4.0,21.0,10.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
3.0,8.0,3.0
0.0,0.0,0.0
2.0,8.0,4.0
1.0,4.0,2.0
0.0,8.0,0.0
1.0,13.0,4.0
1.0,7.0,1.0
2.0,18.0,5.0
4.0,55.0,11.0
1.0,4.0,2.0
8.0,35.0,21.0
0.0,0.0,0.0
1.0,19.0,5.0
0.0,2.0,1.0
2.0,12.0,6.0
0.0,1.0,0.0
0.0,3.0,1.0
0.0,4.0,0.0
1.0,4.0,3.0
0.0,4.0,1.0
1.0,23.0,6.0
0.0,0.0,0.0
8.0,46.0,20.0
2.0,7.0,3.0
1.0,7.0,4.0
0.0,0.0,0.0
1.0,6.0,2.0
7.0,20.0,11.0
0.0,6.0,3.0
0.0,8.0,0.0
2.0,11.0,2.0
1.0,4.0,2.0
1.0,24.0,6.0
1.0,17.0,6.0
1.0,4.0,2.0
3.0,16.0,8.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,38.0,7.0
0.0,23.0,2.0
0.0,1.0,1.0
3.0,8.0,5.0
1.0,25.0,9.0
3.0,43.0,13.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,1.0,1.0
0.0,1.0,0.0
1.0,6.0,3.0
0.0,0.0,0.0
1.0,2.0,1.0
2.0,7.0,4.0
0.0,0.0,0.0
0.0,3.0,1.0
1.0,10.0,2.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,2.0,1.0
0.0,2.0,0.0
0.0,0.0,0.0
4.0,27.0,7.0
0.0,7.0,3.0
0.0,4.0,1.0
19.0,122.0,49.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,8.0,2.0
0.0,2.0,0.0
0.0,5.0,2.0
0.0,3.0,2.0
1.0,15.0,7.0
0.0,40.0,14.0
0.0,12.0,3.0
0.0,4.0,1.0
5.0,37.0,15.0
0.0,14.0,2.0
0.0,10.0,1.0
0.0,0.0,0.0
9.0,9.0,9.0
2.0,2.0,2.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
1.0,11.0,1.0
0.0,9.0,4.0
12.0,45.0,22.0
1.0,1.0,1.0
0.0,0.0,0.0
3.0,4.0,4.0
9.0,9.0,9.0
0.0,0.0,0.0
3.0,3.0,3.0
12.0,12.0,12.0
6.0,6.0,6.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,5.0,4.0
1.0,3.0,3.0
1.0,7.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,15.0,9.0
0.0,2.0,0.0
0.0,0.0,0.0
5.0,28.0,11.0
0.0,1.0,0.0
1.0,4.0,1.0
0.0,3.0,1.0
2.0,8.0,2.0
0.0,4.0,0.0
0.0,13.0,1.0
6.0,51.0,18.0
0.0,5.0,0.0
5.0,20.0,8.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,9.0,3.0
3.0,22.0,6.0
0.0,1.0,0.0
0.0,8.0,3.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
2.0,6.0,2.0
0.0,8.0,0.0
0.0,30.0,9.0
2.0,2.0,2.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,4.0,4.0
1.0,1.0,1.0
4.0,4.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
17.0,18.0,17.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
3.0,3.0,3.0
12.0,13.0,12.0
0.0,0.0,0.0
2.0,2.0,2.0
7.0,7.0,7.0
0.0,0.0,0.0
3.0,3.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,6.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,3.0,3.0
2.0,2.0,2.0
6.0,6.0,6.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,10.0,5.0
1.0,4.0,3.0
3.0,23.0,7.0
2.0,11.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,3.0,1.0
1.0,2.0,1.0
7.0,21.0,10.0
7.0,37.0,16.0
0.0,16.0,4.0
0.0,8.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,4.0,0.0
1.0,13.0,2.0
4.0,43.0,15.0
6.0,51.0,20.0
3.0,3.0,3.0
12.0,12.0,12.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,5.0,5.0
0.0,0.0,0.0
2.0,2.0,2.0
4.0,4.0,4.0
4.0,4.0,4.0
0.0,0.0,0.0
1.0,1.0,1.0
2.0,3.0,2.0
2.0,2.0,2.0
4.0,4.0,4.0
1.0,1.0,1.0
2.0,2.0,2.0
4.0,4.0,4.0
10.0,10.0,10.0
2.0,2.0,2.0
2.0,19.0,8.0
0.0,1.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
17.0,71.0,35.0
0.0,0.0,0.0
5.0,14.0,8.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,8.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
5.0,5.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,10.0,5.0
4.0,87.0,18.0
0.0,3.0,1.0
12.0,72.0,31.0
0.0,6.0,4.0
4.0,44.0,9.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
4.0,15.0,8.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,0.0,0.0
1.0,9.0,3.0
0.0,4.0,0.0
0.0,6.0,0.0
1.0,6.0,3.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,2.0,2.0
1.0,3.0,3.0
1.0,7.0,3.0
0.0,6.0,2.0
2.0,7.0,3.0
0.0,6.0,2.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,14.0,5.0
2.0,23.0,11.0
0.0,4.0,0.0
1.0,3.0,1.0
0.0,1.0,0.0
1.0,6.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,9.0,7.0
2.0,24.0,7.0
2.0,12.0,6.0
0.0,2.0,0.0
1.0,2.0,1.0
0.0,2.0,0.0
1.0,18.0,7.0
2.0,33.0,13.0
0.0,6.0,0.0
0.0,3.0,0.0
0.0,35.0,7.0
0.0,2.0,0.0
3.0,34.0,12.0
5.0,39.0,11.0
3.0,6.0,4.0
0.0,6.0,1.0
0.0,10.0,3.0
5.0,38.0,11.0
0.0,0.0,0.0
0.0,1.0,1.0
7.0,70.0,33.0
6.0,35.0,17.0
4.0,28.0,15.0
1.0,10.0,5.0
11.0,53.0,22.0
9.0,59.0,18.0
0.0,1.0,1.0
3.0,30.0,11.0
0.0,0.0,0.0
0.0,7.0,3.0
3.0,36.0,12.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,18.0,8.0
0.0,0.0,0.0
7.0,32.0,13.0
0.0,9.0,0.0
0.0,0.0,0.0
0.0,7.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,1.0,1.0
1.0,4.0,3.0
1.0,6.0,1.0
10.0,76.0,21.0
1.0,10.0,2.0
5.0,38.0,11.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,8.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,6.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,5.0,2.0
1.0,1.0,1.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,15.0,6.0
0.0,20.0,6.0
6.0,76.0,32.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,7.0,4.0
0.0,2.0,0.0
8.0,44.0,22.0
0.0,4.0,0.0
1.0,12.0,5.0
0.0,1.0,1.0
2.0,12.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,7.0,4.0
0.0,11.0,5.0
1.0,1.0,1.0
0.0,2.0,0.0
0.0,1.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
7.0,25.0,11.0
1.0,2.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,7.0,2.0
0.0,1.0,0.0
0.0,3.0,1.0
0.0,3.0,0.0
1.0,7.0,1.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,7.0,3.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,4.0,1.0
0.0,6.0,1.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,5.0,4.0
0.0,4.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,8.0,3.0
0.0,0.0,0.0
1.0,3.0,1.0
0.0,5.0,2.0
0.0,0.0,0.0
1.0,5.0,2.0
0.0,8.0,1.0
1.0,24.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,5.0,5.0
2.0,3.0,3.0
0.0,0.0,0.0
3.0,3.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,3.0,3.0
1.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,2.0
5.0,5.0,5.0
3.0,3.0,3.0
0.0,0.0,0.0
1.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
3.0,3.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,5.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.0,13.0,13.0
11.0,11.0,11.0
2.0,2.0,2.0
0.0,0.0,0.0
2.0,3.0,3.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,1.0
0.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,15.0,9.0
0.0,0.0,0.0
0.0,6.0,6.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,12.0,3.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,5.0,1.0
1.0,34.0,6.0
1.0,6.0,2.0
1.0,9.0,4.0
0.0,0.0,0.0
4.0,21.0,8.0
3.0,11.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,5.0,3.0
1.0,1.0,1.0
2.0,3.0,3.0
2.0,18.0,3.0
0.0,2.0,1.0
0.0,3.0,0.0
0.0,20.0,3.0
2.0,30.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,46.0,9.0
0.0,31.0,8.0
5.0,73.0,17.0
1.0,17.0,6.0
0.0,21.0,1.0
3.0,3.0,3.0
0.0,0.0,0.0
12.0,12.0,12.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,2.0
2.0,2.0,2.0
6.0,6.0,6.0
1.0,1.0,1.0
0.0,2.0,1.0
0.0,4.0,0.0
1.0,1.0,1.0
3.0,9.0,5.0
0.0,5.0,0.0
4.0,28.0,9.0
0.0,4.0,0.0
0.0,1.0,1.0
0.0,4.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,36.0,13.0
0.0,1.0,0.0
12.0,12.0,12.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,5.0,0.0
1.0,6.0,4.0
2.0,3.0,3.0
0.0,0.0,0.0
1.0,1.0,1.0
10.0,10.0,10.0
0.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
5.0,5.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
4.0,13.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,22.0,7.0
7.0,45.0,17.0
7.0,36.0,15.0
1.0,6.0,5.0
3.0,26.0,11.0
4.0,37.0,11.0
7.0,27.0,9.0
0.0,1.0,0.0
1.0,9.0,1.0
0.0,3.0,0.0
0.0,2.0,0.0
7.0,41.0,18.0
1.0,22.0,4.0
1.0,3.0,2.0
8.0,90.0,38.0
0.0,0.0,0.0
1.0,3.0,1.0
5.0,43.0,14.0
1.0,3.0,1.0
3.0,19.0,7.0
0.0,0.0,0.0
5.0,28.0,7.0
1.0,14.0,4.0
0.0,7.0,0.0
0.0,5.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.0,0.0
2.0,6.0,3.0
1.0,3.0,2.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
1.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,6.0,1.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,3.0,2.0
0.0,1.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
1.0,6.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
15.0,51.0,22.0
1.0,16.0,6.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
10.0,41.0,18.0
8.0,49.0,27.0
2.0,23.0,3.0
0.0,11.0,1.0
0.0,8.0,0.0
1.0,4.0,1.0
0.0,1.0,0.0
1.0,11.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,3.0,3.0
0.0,0.0,0.0
7.0,7.0,7.0
0.0,0.0,0.0
5.0,5.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,3.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,10.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,3.0,3.0
5.0,5.0,5.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,3.0,1.0
0.0,3.0,1.0
0.0,3.0,0.0
0.0,1.0,0.0
1.0,7.0,1.0
0.0,1.0,1.0
0.0,1.0,0.0
2.0,2.0,2.0
0.0,0.0,0.0
1.0,11.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,5.0,1.0
2.0,7.0,3.0
0.0,1.0,1.0
0.0,5.0,3.0
0.0,0.0,0.0
0.0,7.0,2.0
1.0,3.0,2.0
0.0,0.0,0.0
0.0,8.0,1.0
9.0,48.0,19.0
3.0,31.0,13.0
3.0,3.0,3.0
1.0,3.0,3.0
1.0,1.0,1.0
2.0,2.0,2.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
6.0,6.0,6.0
1.0,1.0,1.0
5.0,5.0,5.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,5.0,5.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
11.0,11.0,11.0
5.0,5.0,5.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
1.0,6.0,3.0
0.0,1.0,0.0
0.0,0.0,0.0
5.0,20.0,8.0
10.0,48.0,19.0
0.0,0.0,0.0
1.0,3.0,2.0
5.0,64.0,23.0
2.0,6.0,4.0
0.0,10.0,3.0
6.0,79.0,14.0
0.0,10.0,5.0
3.0,4.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
10.0,10.0,10.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
4.0,4.0,4.0
2.0,2.0,2.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,4.0,1.0
1.0,2.0,1.0
1.0,2.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
10.0,50.0,24.0
3.0,19.0,7.0
1.0,4.0,2.0
0.0,0.0,0.0
0.0,10.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,2.0
2.0,2.0,2.0
2.0,2.0,2.0
0.0,0.0,0.0
4.0,5.0,5.0
2.0,2.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,1.0,0.0
1.0,9.0,2.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,3.0,1.0
0.0,3.0,0.0
0.0,6.0,1.0
0.0,3.0,0.0
2.0,9.0,3.0
2.0,7.0,3.0
0.0,3.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
2.0,13.0,5.0
0.0,9.0,1.0
2.0,13.0,4.0
2.0,8.0,2.0
17.0,69.0,36.0
0.0,7.0,1.0
1.0,10.0,1.0
1.0,10.0,1.0
1.0,1.0,1.0
2.0,9.0,3.0
0.0,0.0,0.0
0.0,15.0,2.0
0.0,8.0,0.0
0.0,2.0,0.0
0.0,17.0,3.0
0.0,1.0,0.0
3.0,33.0,7.0
0.0,2.0,1.0
0.0,8.0,1.0
3.0,9.0,8.0
3.0,21.0,8.0
4.0,41.0,10.0
11.0,41.0,20.0
0.0,5.0,1.0
0.0,1.0,0.0
1.0,8.0,3.0
1.0,7.0,4.0
0.0,10.0,2.0
0.0,5.0,1.0
0.0,1.0,0.0
1.0,31.0,10.0
2.0,23.0,7.0
0.0,0.0,0.0
0.0,15.0,4.0
0.0,7.0,3.0
5.0,27.0,10.0
0.0,6.0,2.0
1.0,19.0,2.0
0.0,6.0,0.0
1.0,13.0,2.0
0.0,11.0,1.0
2.0,17.0,3.0
1.0,11.0,1.0
1.0,8.0,2.0
2.0,25.0,5.0
6.0,43.0,19.0
3.0,24.0,7.0
1.0,6.0,1.0
0.0,2.0,1.0
0.0,3.0,1.0
0.0,13.0,2.0
1.0,13.0,4.0
0.0,3.0,1.0
0.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,1.0
2.0,3.0,3.0
0.0,0.0,0.0
0.0,1.0,1.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,6.0,0.0
2.0,6.0,2.0
1.0,1.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,5.0,2.0
0.0,0.0,0.0
0.0,2.0,1.0
6.0,50.0,13.0
1.0,5.0,2.0
4.0,20.0,7.0
0.0,11.0,2.0
14.0,88.0,40.0
1.0,1.0,1.0
1.0,3.0,2.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,5.0,1.0
0.0,0.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,7.0,3.0
0.0,1.0,0.0
0.0,3.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
2.0,9.0,5.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,2.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
2.0,6.0,3.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,4.0,2.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,5.0,1.0
1.0,15.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.0,2.0
0.0,1.0,1.0
2.0,17.0,4.0
0.0,0.0,0.0
3.0,33.0,12.0
0.0,1.0,0.0
14.0,74.0,33.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,0.0,0.0
3.0,26.0,8.0
0.0,5.0,0.0
4.0,46.0,11.0
0.0,0.0,0.0
1.0,5.0,1.0
0.0,4.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,9.0,3.0
1.0,18.0,7.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,4.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
6.0,11.0,8.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,3.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
6.0,6.0,6.0
1.0,1.0,1.0
0.0,2.0,2.0
1.0,3.0,1.0
0.0,1.0,0.0
4.0,6.0,4.0
1.0,3.0,3.0
0.0,0.0,0.0
0.0,4.0,0.0
0.0,0.0,0.0
1.0,6.0,2.0
0.0,2.0,0.0
0.0,6.0,3.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,4.0,1.0
0.0,0.0,0.0
5.0,38.0,15.0
0.0,2.0,1.0
0.0,1.0,0.0
1.0,2.0,1.0
1.0,5.0,4.0
0.0,1.0,1.0
0.0,2.0,0.0
0.0,4.0,1.0
0.0,4.0,0.0
0.0,0.0,0.0
1.0,7.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,0.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,6.0,4.0
0.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.0,1.0
0.0,0.0,0.0
3.0,4.0,4.0
1.0,4.0,3.0
0.0,1.0,0.0
0.0,3.0,1.0
1.0,4.0,2.0
0.0,0.0,0.0
0.0,7.0,2.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,6.0,1.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,28.0,12.0
2.0,5.0,2.0
0.0,0.0,0.0
5.0,21.0,10.0
1.0,23.0,4.0
0.0,5.0,0.0
0.0,4.0,2.0
1.0,9.0,5.0
0.0,10.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,1.0
2.0,4.0,3.0
